Year,Station,GITEGA,BUTAMWA,MUHIMA,KABUSUNZU,COLLEGE ST ANDRE,LYCEE ND CITEAUX,RUGUNGA,RWAMPARA,RUBUNGO,KABUYE SUGAR,KIGALI AERO,MASAKA,RUBIRIZI,NYANZA,GIHISI,BUSASAMANA-NYANZA,BUSORO,MWEYA,NYAMIYAGA,RURANGAZI,CYILI_Rice Cooperative,GIKONKO,KANSI ECOLE,KANSI PAROISSE,KIGEMBE,GAKOMA,MUKINDO_SECTOR,SAVE PAROISSE,SAVE ,RUNYOMBI,CYAHINDA,KIBEHO,NSHILI,MATA,MUGANZA,MUTOVU,MUNINI,NSHILI-THE,AGASE,RURAMBA,NYAKIBANDA_GRAND_SEMINAIRE,BUTARE AERO,BUTARE MISSION,GAHORORO_KARAMA_HUYE,KIGOMA-NYAMUGALI_HUYE,NYAMUGARI,MWOGO,RUBONA COLLINE,SIMBI,BISHYIGA,BURUHUKIRO,CYANIKA,GIKONGORO MET,KIGEME,GIKONGORO PREF,MUSEBEYA CRETE,GATARE,KADUHA,KITABI,MBAZI,MUSHUBI,MBUGA,MUDASOMWA/TARE,GITWE,BYIMANA,KARAMBI,CYERU,KINAZI,MUKUNGURI,KABUGA,GITARE,GISANGA,MAYUNZWE,KAGEYO,URURUMANZA,MWENDO,RUBONA TAMBWE,KIGOMA-RUHANGO,KIVUMU,KIBANGU,KANYANZA,BULINGA,NGARU,NYABINONI,NYAMABUYE,GITARAMA CFMTP,KABGAYI MARAIS,KABGAYI MISSION,RUGENDABARI,SHYOGWE,MURAMBI,GIHINGA-GACUR,KAYENZI,MUGINA,MUSAMBIRA,RUGOBAGOBA,GIHETA,KIBUYE,NYAMISHABA,GISHYITA,MUGONERO,MUBUGA,MUBUGA,KIRINDA,RUBENGERA MET,RUBENGERA ECOLE,BIRAMBO,RUGABANO,GISOVU,WISUMO,TWUMBA,ESPERANCE CHILDREN ,RUGABANO TEAN COMPANY,BONEZA,RUTSIRO,GIHANGO,MURUNDA,KIVUMU,CRETE CONGO-NIL,MUSHUBATI,TAMIRA,BUSASAMANA-RUBAVU,RYABIZIGE,GISENYI AERO,GISENYI FREF,KANAMA,NYUNDO,PFUNDA,BIGOGWE,KORA,KABATWA,RWANKERI-NYABIHU,RAMBURA,RUGERA,GATUMBA,MURAMBA PAROISSE,KABAYA,MUHANDA-RUBAYA,NYANGE-NGOR,SOVU,BUGARAMA RIZ,MIBIRIZI,KAMEMBE AERO,SHAGASHA,BUGARAMA COMMUNE,MASHESHA,CYANGUGU,GATANDARA,MURURU,NKANKA,NYAKABUYE,GISAKURA,NTENDEZI,KAMATSIRA-RANGIRO,CYATO,NYAMASHEKE,MASEKA-KIRAMBO,KANJONGO,BIGUTU,MWEZI,KIRIMBI,GATARE,MWAGA,SHANGI,BUMAZI,RULINDO,CYINZUZI,RUTONGO,MUGAMBAZI/murambi,KIRULI,RWAGIHURA,RUKOZO,RUSIGA,CYABINGO,JANJA,MINAZI,CYATA,RUGANDA,MUYONGWE,NEMBA,RULI- MUSASA,RUSHASHI,RUTABO,RWANKUBA,REMERA-RUHONDO,BUSOGO-ISAE,MUKINGO,RUHENGERI AERO,KINIGI,NYAKINAMA,MUSANZE,KARISOKE,RUHENGERI PREF,NYANGE-MUSANZE,RWAZA,RWAZA,KARISOKE,SHINGIRO,BUNGWE,BUTARO,KAGOGO,BULERA LAC,NTARUKA,KINONI,RUHUNDE,RWERERE COLLINE,RWESERO,KARAMBO,BYUMBA MET,BYUMBA PREF,MULINDI MARAIS,MULINDI USINE,KABEZA-NYAM,RUHUNDA,GISHARI,RWAMAGANA,GIKORO,MUSHA,MWURIRE,NZIGE,MUREHE,GATUNDA,NYAKIGA-NYAGATARE,KAGITUMBA,NYAGATARE,RWEMPASHA,KARANGAZI,GARDEN FRESH,GASANGE,MUHURA,KABARORE,KIZIGURO,NGARAMA,NYAGAHANGA EFA,NYAGAHANGA-CERAI,GABIRO,RWIMBOGO,GAHINI,KABARONDO,MURUNDI,KAYONZA,LAC IHEMA,MWIRI,KAWANGIRE,RUKARA,RWINKWAVU,AKAGERA,NDEGO,GAHARA,RUSUMO-BGM,KIREHE,MPANGA,MUSAZA,NYAMUGALI-KIREHE,BUKORA,NYARUBUYE,GAHORORO,MBUYE,JARAMA,KIBUNGO-KAZO,KIBUNGO,BARE,MUTENDERI,RUKIRA,RUKUMBERI,SAKE,ZAZA,KARAMA KILIMBI,KARUTETE,KARAMA ISAR,NYAMATA,RUHUHA,JURU
,District,Nyarugenge ,Nyarugenge ,Nyarugenge ,Nyarugenge ,Nyarugenge ,Nyarugenge ,Nyarugenge ,Nyarugenge ,Gasabo ,Gasabo ,Kicukiro,Kicukiro,Kicukiro,Nyanza ,Nyanza ,Nyanza ,Nyanza ,Nyanza ,Nyanza ,Nyanza ,Gisagara ,Gisagara ,Gisagara ,Gisagara ,Gisagara ,Gisagara ,Gisagara ,Gisagara ,Gisagara ,Nyaruguru ,Nyaruguru ,Nyaruguru ,Nyaruguru ,Nyaruguru ,Nyaruguru ,Nyaruguru ,Nyaruguru ,Nyaruguru ,Nyaruguru ,Nyaruguru ,Huye ,Huye ,Huye ,Huye ,Huye ,Huye ,Huye ,Huye ,Huye ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Nyamagabe ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Ruhango ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Muhanga ,Kamonyi ,Kamonyi ,Kamonyi ,Kamonyi ,Kamonyi ,Kamonyi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Karongi ,Rutsiro ,Rutsiro ,Rutsiro ,Rutsiro ,Rutsiro ,Rutsiro ,Rutsiro ,Rubavu ,Rubavu ,Rubavu ,Rubavu ,Rubavu ,Rubavu ,Rubavu ,Rubavu ,Nyabihu ,Nyabihu ,Nyabihu ,Nyabihu ,Nyabihu ,Nyabihu ,Ngororero ,Ngororero ,Ngororero ,Ngororero ,Ngororero ,Ngororero ,Rusizi ,Rusizi ,Rusizi ,Rusizi ,Rusizi ,Rusizi ,Rusizi ,Rusizi ,Rusizi ,Rusizi ,Rusizi ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Nyamasheke ,Rulindo ,Rulindo ,Rulindo ,Rulindo ,Rulindo ,Rulindo ,Rulindo ,Rulindo ,Gakenke ,Gakenke ,Gakenke ,Gakenke ,Gakenke ,Gakenke ,Gakenke ,Gakenke ,Gakenke ,Gakenke ,Gakenke ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Musanze ,Burera ,Burera ,Burera ,Burera ,Burera ,Burera ,Burera ,Burera ,Gicumbi ,Gicumbi ,Gicumbi ,Gicumbi ,Gicumbi ,Gicumbi ,Gicumbi ,Rwamagana ,Rwamagana ,Rwamagana ,Rwamagana ,Rwamagana ,Rwamagana ,Rwamagana ,Rwamagana ,Nyagatare ,Nyagatare ,Nyagatare ,Nyagatare ,Nyagatare ,Nyagatare ,Nyagatare ,Gatsibo ,Gatsibo ,Gatsibo ,Gatsibo ,Gatsibo ,Gatsibo ,Gatsibo ,Gatsibo ,Gatsibo ,Kayonza ,Kayonza ,Kayonza ,Kayonza ,Kayonza ,Kayonza ,Kayonza ,Kayonza ,Kayonza ,Kayonza ,Kayonza ,Kirehe ,Kirehe ,Kirehe ,Kirehe ,Kirehe ,Kirehe ,Kirehe ,Kirehe ,Kirehe ,Kirehe ,Ngoma ,Ngoma ,Ngoma ,Ngoma ,Ngoma ,Ngoma ,Ngoma ,Ngoma ,Ngoma ,Bugesera ,Bugesera ,Bugesera ,Bugesera ,Bugesera ,Bugesera 
,LON,30.05777,30.03,30.06,30.05,30.06,30.06,30.06835,30.08,30.16778,30.07,30.13307,30.21,30.11,29.75,29.75,29.76,29.91,29.63,29.86,29.65,29.89778,29.86667,29.75,29.77617,29.7,29.91972,29.85839,29.76,29.76,29.53592,29.60889,29.5525,29.46,29.58404,29.5,29.46,29.55,29.43,29.43,29.51,29.70194,29.74,29.73,29.64374,29.63,29.65,29.6,29.76,29.67566,29.45,29.41147,29.60278,29.7758,29.53694,29.55,29.38,29.38731,29.53417,29.43,29.58,29.44328,29.46,29.48185,29.7,29.71,29.65,29.95,29.91,29.9,29.86,29.85,29.86,29.83,29.81,29.85,29.68,29.86,29.8,29.8,29.68,29.78,29.7,29.66,29.68,29.78,29.76,29.75,29.75,29.66,29.78,29.8,29.91,29.85,29.94,29.85,29.88,29.83,29.35,29.35,29.3,29.3,29.31,29.3,29.56,29.41047,29.41,29.5,29.48,29.35,29.3,29.36,29.4825,29.47938,29.29728,29.4,29.38369,29.37517,29.3,29.4,29.3975,29.35,29.33,29.31,29.25985,29.25,29.35,29.31,29.28,29.41,29.45,29.46,29.51,29.51,29.61,29.63306,29.6,29.5,29.63194,29.58,29.52,29.02,28.95642,28.92,28.93,29.03,29,28.88,28.9,28.88,28.93198,29.03,29.08,29.05,29.2,29.2,29.08,29.15,29.13669,29.03,29.03,29.21,29.18,29.05,29,29.03,29.91,30.12135,30.06037,30.05027,29.93,29.96,29.94833,29.93714,29.68842,29.67833,29.79461,29.88,29.88,29.87778,29.78747,29.8,29.85726,29.85,29.85,29.75,29.55083,29.56,29.63194,29.59419,29.63,29.58,29.5,29.6,29.61468,29.68,29.68,29.33,29.55297,29.96,29.83639,29.77915,29.76,29.75654,29.72806,29.95859,29.88,30.179,30.23,30.04957,30.06,30.05,30.03479,30.11494,30.43,30.42961,30.43,30.33,30.35,30.38,30.36,30.26,30.21,30.3,30.45,30.31,30.15,30.38944,30.56,30.29,30.23,30.38,30.28,30.23,30.2,30.21,30.4,30.44,30.5,30.5575,30.53806,30.5,30.75,30.54639,30.43,30.48,30.63,30.66,30.71157,30.55,30.73,30.66,30.81,30.61,30.73,30.78,30.75,30.5,30.4,30.36,30.5,30.53,30.45,30.48,30.58,30.35,30.46,30.4,30.28,30.25,30.26,30.45,30.01,30.19
,ANNUAL/LAT,-1.95617,-2.01,-1.93,-1.96,-1.96,-1.95,-1.96202,-1.96,-1.979167,-1.89,-1.965028,-2,-1.98,-2.35,-2.36,-2.35,-2.28,-2.33,-2.46,-2.35,-2.504389,-2.483333,-2.7,-2.687417,-2.73,-2.492417,-2.73213,-2.55,-2.53,-2.785806,-2.740511,-2.647883,-2.76,-2.593335,-2.68,-2.65,-2.68,-2.73,-2.7,-2.55,-2.658694,-2.595,-2.61,-2.60833,-2.46,-2.46,-2.51,-2.46,-2.518456,-2.43,-2.426844,-2.447778,-2.46719,-2.49,-2.48,-2.36,-2.389265,-2.321587,-2.55,-2.36,-2.357611,-2.36,-2.514158,-2.21,-2.16,-2.21,-2.21,-2.2,-2.15,-2.15,-2.11,-2.13,-2.18,-2.15,-2.15,-2.15528,-2.18,-2.23,-2.05,-1.83,-1.9,-2,-1.73,-1.76,-2.08,-2.08,-2.11,-2.1,-1.95,-2.13,-2.08,-2.1,-1.9,-2.11,-2.05,-2.05,-2.08,-2.05,-2.06,-2.16,-2.18,-2.13,-2.11,-2.18,-2.0672,-2.05,-2.13,-2.06,-2.25,-2.28,-2.24,-2.291111,-2.09678,-1.897465,-1.95,-1.96605,-1.907767,-1.78,-1.96,-2.016389,-1.56,-1.6,-1.62,-1.67608,-1.68,-1.7,-1.7,-1.68,-1.61,-1.6,-1.6,-1.58,-1.68,-1.61,-1.9475,-1.75,-1.76,-1.94778,-2.05,-1.91,-2.68,-2.573806,-2.47,-2.48,-2.65,-2.6,-2.48,-2.5,-2.53,-2.418778,-2.6,-2.45,-2.45,-2.4,-2.41,-2.34,-2.3,-2.318444,-2.5,-2.51,-2.25,-2.3,-2.43,-2.38,-2.41,-1.71,-1.757778,-1.820433,-1.788148,-1.63,-1.63,-1.62194,-1.812861,-1.582344,-1.685556,-1.734522,-1.7,-1.78,-1.72,-1.634694,-1.8,-1.727652,-1.75,-1.75,-1.53,-1.554288,-1.53,-1.498889,-1.440278,-1.55,-1.5,-1.5,-1.51,-1.46309,-1.53,-2.53,-1.5,-1.500667,-1.5,-1.418333,-1.384752,-1.38,-1.60616,-1.438056,-1.61331,-1.53,-1.80229,-1.8,-1.586517,-1.58,-1.46,-1.477254,-1.694839,-1.9,-1.913807,-1.93,-1.91,-1.91,-1.98,-1.96,-2,-1.36,-1.601667,-1.05,-1.28,-1.36,-1.428889,-1.63,-1.8,-1.52,-1.62,-1.63,-1.58,-1.61,-1.61,-1.55,-1.63,-1.85,-2.01056,-1.70472,-1.9,-1.88,-1.705,-1.81,-1.8,-1.96,-1.93,-2.01471,-2.32,-2.26,-2.26,-2.06,-2.31,-2.28,-2.3,-2.2,-2.16,-2.25,-2.26,-2.15,-2.16,-2.3,-2.26,-2.21,-2.18,-2.2,-2.11,-2.26,-2.21,-2.25,-2.15,-2.35,-2.1
1983,1983,27.05389,27.15195,26.90523,26.906,27.05389,27.05389,27.05389,27.05389,27.04696,26.18608,27.0974,27.44384,27.02458,25.92797,25.92797,24.83616,28.44151,24.79408,29.07173,24.13132,29.10559,29.07173,26.98819,27.73534,26.98773,29.27833,29.0374,26.01685,26.56126,25.22192,25.86195,25.00274,22.59427,24.33825,24.60685,23.54841,25.00274,22.41126,22.01186,23.42438,25.43584,25.96247,26.39225,24.83833,24.54468,24.98014,24.16989,26.73458,24.7677,22.64915,22.55512,24.04849,26.73458,23.65578,23.65578,21.65381,22.07359,23.5146,22.81707,23.99797,22.65184,22.73058,23.02214,25.28521,25.36405,25.17811,27.88112,27.44926,26.09433,25.67022,25.39849,25.67022,25.19282,24.94767,25.67022,26.3163,25.74208,25.79636,25.0514,26.44011,25.97934,26.30156,26.57219,25.35912,25.20948,25.20948,24.55564,24.55564,26.25663,24.72989,25.0514,26.36474,26.92244,26.36474,25.73233,25.81422,25.0514,27.30019,27.30019,27.30359,27.30359,25.76784,27.59211,23.80038,27.13827,27.13827,22.4606,22.0114,20.52425,23.39408,20.52425,23.49441,23.07392,26.71975,22.8197,22.8197,22.03493,26.86216,22.8197,26.07049,22.95312,23.29658,23.29658,26.82611,26.82611,22.94123,24.50364,25.18921,21.05025,20.09447,19.49411,18.61737,19.32723,22.53652,22.81022,20.91742,18.94899,22.81022,23.37627,19.45121,30.13715,25.13545,26.66414,26.66414,30.13715,25.68855,26.9474,26.43403,26.07197,25.61299,27.15123,25.3769,25.3769,24.73803,24.73803,24.77416,24.73285,24.89258,24.42074,24.42074,26.55721,24.63756,25.3769,26.66167,25.87677,23.01723,25.37523,25.38356,23.42882,21.82323,21.03718,21.03718,24.78685,25.6637,26.62616,26.69121,23.31948,24.73948,25.01915,23.24762,27.33732,25.092,25.03926,25.03926,24.21118,19.82351,19.82351,24.46,20.47463,24.80548,22.66329,17.26038,22.66329,23.61641,25.60115,24.7677,22.80233,19.68852,20.02499,23.27529,23.61616,23.61616,23.87121,22.82008,21.03718,20.96638,26.7806,25.93756,22.0463,21.30978,23.2011,23.2011,24.08978,26.97975,26.97975,26.97975,26.96816,26.96816,26.79893,26.64427,27.40471,26.95408,26.8657,28.27901,27.04756,24.52803,27.41896,27.86896,26.75326,26.07258,27.41214,25.92137,25.66214,23.9843,25.12926,27.65814,27.04627,27,26.33734,26.74814,26.96499,26.16186,26.72134,27.10258,26.85132,26.12367,26.06904,27.20033,27.35115,25.10496,25.71786,29.1143,26.25178,24.05033,27.08553,25.37115,26.29967,28.42904,28.81389,26.88868,25.59386,27.51438,27.74871,25.23307,28.77353,27.15737,28.01288,28.54107,28.76038,28.54107,27.49063,29.15863,27.65156
1984,1984,26.52068,26.61918,26.41604,26.39115,26.52068,26.52068,26.52068,26.52068,26.48505,25.73855,26.53645,26.8353,26.4785,25.47369,25.47369,24.41563,27.85598,24.3741,28.49268,23.74128,28.51705,28.49268,26.5091,27.23101,26.49563,28.67257,28.44492,25.55839,26.0827,24.8547,25.43186,24.62486,22.34956,23.95025,24.25145,23.23505,24.62486,22.16473,21.7788,23.11544,25.01423,25.50631,25.92792,24.44145,24.1385,24.53697,23.79383,26.23787,24.33713,22.38749,22.30336,23.65254,26.23787,23.32063,23.32063,21.4609,21.86295,23.18355,22.55309,23.59344,22.38014,22.45596,22.73934,24.87645,24.95719,24.77809,27.33137,26.92811,25.63669,25.23913,24.99221,25.23913,24.79377,24.56648,25.23913,25.90131,25.30358,25.37063,24.69519,26.11358,25.56948,25.90284,26.26563,25.07295,24.84639,24.84639,24.21066,24.21066,25.88456,24.36079,24.69519,25.88811,26.48377,25.88811,25.32648,25.3782,24.69519,26.99691,26.99691,26.95459,26.95459,25.4873,27.27863,23.5177,26.84011,26.84011,22.24169,21.84489,20.33262,23.08372,20.33262,23.15036,22.86052,26.49008,22.67937,22.67937,21.91699,26.66869,22.67937,25.82238,23.01738,23.30014,23.30014,26.69284,26.69284,22.88333,24.3985,25.07372,21.11546,20.18467,19.59396,18.77445,19.3865,22.46727,22.53784,20.79358,18.95995,22.53784,23.13186,19.41869,29.58719,24.86164,26.34872,26.34872,29.58719,25.36123,26.64934,26.13361,25.81434,25.31216,26.72732,24.99434,24.99434,24.3212,24.3212,24.42601,24.35213,24.49049,24.13074,24.13074,26.17798,24.2556,24.99434,26.30101,25.51724,22.76915,24.97934,24.98123,23.12385,21.66582,20.89811,20.89811,24.44142,25.44497,26.33866,26.35066,23.07273,24.43525,24.72877,23.06967,26.9294,24.79459,24.71443,24.71443,24.04544,19.93735,19.93735,24.3624,20.57549,24.66052,22.65322,17.5506,22.65322,23.58975,25.40413,24.33713,22.92902,19.82489,19.93721,23.19161,23.51279,23.51279,23.71738,22.76981,20.89811,20.8615,26.29361,25.47224,21.90451,21.18098,23.04779,23.04779,23.80055,26.36145,26.36145,26.36145,26.37273,26.37273,26.1985,26.05292,26.79019,26.6835,26.50514,27.94847,26.78571,24.34459,27.15923,27.46604,26.23997,25.79544,27.03183,25.60749,25.38609,23.73757,24.84844,27.3409,26.68178,26.4374,25.7512,26.28232,26.35828,25.63497,26.27262,26.54617,26.32464,25.54828,25.52992,26.6206,26.72123,24.56648,25.14669,28.46899,25.65866,23.53593,26.47817,24.83063,25.69852,27.75948,28.13451,26.26915,25.01369,26.87751,27.10303,24.67432,28.09893,26.53238,27.35049,27.88861,28.10587,27.88861,26.85454,28.53806,27.05142
1985,1985,26.07882,26.16532,25.96671,25.93441,26.07882,26.07882,26.07882,26.07882,26.07756,25.27932,26.13011,26.45866,26.04803,24.94362,24.94362,23.89019,27.36951,23.88392,27.94279,23.23074,27.97912,27.94279,25.97836,26.6977,25.98375,28.15326,27.93392,25.00855,25.53285,24.33016,24.92085,24.11575,21.80699,23.45625,23.74866,22.73888,24.11575,21.64159,21.25981,22.60984,24.48164,24.9623,25.38786,23.92392,23.6369,24.03814,23.29551,25.6991,23.83515,21.88866,21.81047,23.17526,25.6991,22.81375,22.81375,20.93619,21.33745,22.68038,22.05356,23.12984,21.88414,21.94586,22.2369,24.36148,24.44395,24.26444,26.84005,26.42452,25.12896,24.72033,24.46304,24.72033,24.26956,24.03518,24.72033,25.37723,24.78564,24.84636,24.14274,25.52351,25.03803,25.37238,25.68268,24.48677,24.29638,24.29638,23.66222,23.66222,25.33205,23.82581,24.14274,25.39186,25.94882,25.39186,24.79704,24.86397,24.14274,26.39258,26.39258,26.39849,26.39849,24.90866,26.68085,22.9686,26.23545,26.23545,21.68068,21.26104,19.81742,22.61244,19.81742,22.6797,22.28422,25.84411,22.03236,22.03236,21.27274,26.00866,22.03236,25.20353,22.21142,22.52737,22.52737,25.94518,25.94518,22.17238,23.6914,24.36255,20.34466,19.41852,18.83762,17.99638,18.66553,21.81559,21.96326,20.14879,18.28148,21.96326,22.55989,18.74729,29.13545,24.25595,25.7277,25.7277,29.13545,24.80359,25.9931,25.50463,25.14362,24.72027,26.23518,24.51921,24.51921,23.93573,23.93573,23.93926,23.90792,24.0657,23.59058,23.59058,25.6783,23.81879,24.51921,25.75441,25.00005,22.25038,24.5329,24.51268,22.62633,21.1434,20.38411,20.38411,23.92658,24.85447,25.74364,25.80584,22.55455,23.90545,24.19967,22.48951,26.39844,24.25975,24.182,24.182,23.4969,19.19184,19.19184,23.71852,19.86827,24.02942,21.96959,16.69055,21.96959,22.92471,24.80296,23.83515,22.07085,19.06129,19.42879,22.63148,22.95918,22.95918,23.12934,22.18068,20.38411,20.34551,25.87822,25.06005,21.39526,20.67797,22.53893,22.53893,23.32181,26.01773,26.01773,26.01773,26.01093,26.01093,25.84395,25.69652,26.4231,26.26712,26.10153,27.56712,26.37271,23.88112,26.74759,27.09326,25.84584,25.36441,26.64104,25.18299,24.94986,23.29022,24.40992,26.94142,26.29222,26.07849,25.39488,25.92718,26.00562,25.2666,25.90795,26.18438,25.95466,25.18904,25.176,26.22548,26.30542,24.19411,24.7569,28.08304,25.25575,23.14219,26.08704,24.454,25.32395,27.34668,27.71452,25.90005,24.64145,26.46263,26.696,24.29545,27.69603,26.14134,26.98644,27.46063,27.68058,27.46063,26.4831,28.05096,26.64605
1986,1986,26.14438,26.22956,26.05485,25.99962,26.14438,26.14438,26.14438,26.14438,26.14003,25.36,26.19816,26.5211,26.10858,24.92874,24.92874,23.8706,27.39942,23.86855,27.94773,23.20164,27.99099,27.94773,25.96225,26.69332,25.96647,28.17532,27.93868,24.98532,25.5143,24.28403,24.87937,24.06879,21.72044,23.40888,23.68951,22.66458,24.06879,21.54978,21.15986,22.53529,24.44485,24.93499,25.36553,23.87652,23.60575,24.02085,23.24838,25.6869,23.81433,21.78984,21.69934,23.14181,25.6869,22.75603,22.75603,20.82225,21.22197,22.64553,21.94534,23.10975,21.80425,21.87378,22.14512,24.36019,24.44874,24.26049,26.87301,26.45197,25.15693,24.74038,24.48118,24.74038,24.27038,24.03693,24.74038,25.38049,24.80173,24.85044,24.1646,25.60288,25.07526,25.41493,25.80959,24.57288,24.31068,24.31068,23.65611,23.65611,25.37011,23.82258,24.1646,25.42948,25.99444,25.42948,24.83203,24.89534,24.1646,26.40685,26.40685,26.40789,26.40789,24.90901,26.70225,22.95597,26.25414,26.25414,21.6611,21.25074,19.74816,22.56351,19.74816,22.65567,22.27214,25.86795,22.01416,22.01416,21.26101,26.12614,22.01416,25.21564,22.42556,22.72164,22.72164,26.16205,26.16205,22.28707,23.83419,24.52247,20.47638,19.52405,18.92359,18.0763,18.70395,21.92605,21.93463,20.14951,18.26301,21.93463,22.55499,18.69534,29.24778,24.31942,25.84197,25.84197,29.24778,24.85937,26.12521,25.61197,25.25715,24.80455,26.29682,24.54381,24.54381,23.90945,23.90945,23.99789,23.96063,24.10649,23.61003,23.61003,25.69493,23.85682,24.54381,25.8511,25.05858,22.32019,24.64126,24.58953,22.68008,21.25819,20.4937,20.4937,23.99049,25.018,25.88142,25.92444,22.63953,23.98241,24.29942,22.59115,26.49247,24.3514,24.25227,24.25227,23.68277,19.30937,19.30937,23.90121,20.00707,24.20195,22.12668,16.75003,22.12668,23.10901,24.98455,23.81433,22.33233,19.18493,19.54296,22.80986,23.14397,23.14397,23.26351,22.34619,20.4937,20.47729,25.98085,25.13912,21.54071,20.81255,22.71737,22.71737,23.43066,26.04258,26.04258,26.04258,26.02964,26.02964,25.85608,25.70049,26.47427,26.56189,26.3146,27.85816,26.68058,24.10592,27.08255,27.30981,25.92225,25.59904,26.86778,25.38767,25.16247,23.45321,24.59833,27.23099,26.51173,26.14096,25.45784,26.09167,26.03915,25.37055,26.06784,26.26616,26.0277,25.25389,25.27227,26.28953,26.32077,24.23107,24.78301,28.1626,25.2723,23.16907,26.10948,24.49896,25.35296,27.36836,27.7337,25.9374,24.66488,26.48099,26.71784,24.32622,27.73345,26.17186,27.03167,27.50036,27.73553,27.50036,26.53126,28.08208,26.71447
1987,1987,26.9286,27.00474,26.78701,26.75619,26.9286,26.9286,26.9286,26.9286,26.96893,26.04997,27.02493,27.41575,26.91329,25.55822,25.55822,24.46551,28.19236,24.45315,28.70863,23.75641,28.76622,28.70863,26.6197,27.37926,26.63619,28.96803,28.73219,25.61458,26.16803,24.79573,25.47723,24.5849,22.09726,23.9457,24.17638,23.10047,24.5849,21.91984,21.5126,22.972,25.04071,25.56351,26.00482,24.43553,24.16756,24.62312,23.7757,26.35693,24.40099,22.16795,22.06044,23.68778,26.35693,23.22951,23.22951,21.13049,21.54764,23.12296,22.32151,23.66559,22.20066,22.28129,22.54833,24.95622,25.04816,24.84468,27.65784,27.20219,25.83748,25.39296,25.10978,25.39296,24.87132,24.62397,25.39296,26.00529,25.46044,25.47159,24.73995,26.16696,25.70652,26.02986,26.36342,25.09762,24.88732,24.88732,24.2083,24.2083,25.95899,24.39573,24.73995,26.13118,26.6603,26.13118,25.45627,25.55356,24.73995,26.93304,26.93304,26.94545,26.94545,25.38449,27.23318,23.42493,26.77945,26.77945,22.06614,21.6131,20.07342,23.00178,20.07342,23.14079,22.68011,26.33753,22.36655,22.36655,21.58633,26.58833,22.36655,25.69044,22.64973,22.99249,22.99249,26.56767,26.56767,22.58685,24.19318,24.89778,20.66315,19.67512,19.05647,18.14701,18.85444,22.23121,22.39715,20.4734,18.44841,22.39715,22.99518,18.92279,29.91375,24.71789,26.28934,26.28934,29.91375,25.30463,26.56181,26.04482,25.65181,25.23014,26.83167,25.03241,25.03241,24.40937,24.40937,24.45797,24.45008,24.60918,24.01096,24.01096,26.22003,24.34745,25.03241,26.33767,25.53477,22.78477,25.27178,25.23115,23.20995,21.63512,20.84537,20.84537,24.5574,25.48329,26.41847,26.51773,23.10255,24.51175,24.81868,22.99121,27.15038,24.87422,24.80044,24.80044,24.08433,19.43164,19.43164,24.25425,20.15315,24.59668,22.38997,16.7154,22.38997,23.39592,25.428,24.40099,22.51759,19.28611,19.83575,23.12929,23.48551,23.48551,23.65063,22.63745,20.84537,20.79441,26.74115,25.8834,21.9029,21.15737,23.09652,23.09652,23.95019,26.99918,26.99918,26.99918,26.9723,26.9723,26.80751,26.64844,27.39104,27.06964,26.93359,28.50652,27.18041,24.52345,27.56904,28.06559,26.74701,26.12225,27.51296,25.94986,25.68679,23.93896,25.12408,27.8209,27.18186,27.05523,26.38888,26.87948,26.99101,26.34748,26.8566,27.14734,26.91159,26.20808,26.2106,27.33696,27.32074,25.16082,25.73334,29.34463,26.22729,24.02795,27.15367,25.45058,26.30022,28.39918,28.74868,26.904,25.59184,27.47164,27.72748,25.23126,28.74468,27.14751,28.03337,28.45195,28.69622,28.45195,27.50962,28.91701,27.5837
